2025-07-30 02:11:45 configure gpgv:amd64 2.4.4-2ubuntu17 <none>
2025-07-30 02:11:45 status unpacked gpgv:amd64 2.4.4-2ubuntu17
2025-07-30 02:11:45 status half-configured gpgv:amd64 2.4.4-2ubuntu17
2025-07-30 02:11:45 status installed gpgv:amd64 2.4.4-2ubuntu17
2025-07-30 02:11:45 configure libxxhash0:amd64 0.8.2-2build1 <none>
2025-07-30 02:11:45 status unpacked libxxhash0:amd64 0.8.2-2build1
2025-07-30 02:11:45 status half-configured libxxhash0:amd64 0.8.2-2build1
2025-07-30 02:11:45 status installed libxxhash0:amd64 0.8.2-2build1
2025-07-30 02:11:45 configure libtasn1-6:amd64 4.19.0-3build1 <none>
2025-07-30 02:11:45 status unpacked libtasn1-6:amd64 4.19.0-3build1
2025-07-30 02:11:45 status half-configured libtasn1-6:amd64 4.19.0-3build1
2025-07-30 02:11:45 status installed libtasn1-6:amd64 4.19.0-3build1
2025-07-30 02:11:45 configure libstdc++6:amd64 14-20240412-0ubuntu1 <none>
2025-07-30 02:11:45 status unpacked libstdc++6:amd64 14-20240412-0ubuntu1
2025-07-30 02:11:45 status half-configured libstdc++6:amd64 14-20240412-0ubuntu1
2025-07-30 02:11:45 status installed libstdc++6:amd64 14-20240412-0ubuntu1
2025-07-30 02:11:45 configure libidn2-0:amd64 2.3.7-2build1 <none>
2025-07-30 02:11:45 status unpacked libidn2-0:amd64 2.3.7-2build1
2025-07-30 02:11:45 status half-configured libidn2-0:amd64 2.3.7-2build1
2025-07-30 02:11:45 status installed libidn2-0:amd64 2.3.7-2build1
2025-07-30 02:11:45 configure libp11-kit0:amd64 0.25.3-4ubuntu2 <none>
2025-07-30 02:11:45 status unpacked libp11-kit0:amd64 0.25.3-4ubuntu2
2025-07-30 02:11:45 status half-configured libp11-kit0:amd64 0.25.3-4ubuntu2
2025-07-30 02:11:45 status installed libp11-kit0:amd64 0.25.3-4ubuntu2
2025-07-30 02:11:45 configure libapt-pkg6.0t64:amd64 2.7.14build2 <none>
2025-07-30 02:11:45 status unpacked libapt-pkg6.0t64:amd64 2.7.14build2
2025-07-30 02:11:45 status half-configured libapt-pkg6.0t64:amd64 2.7.14build2
2025-07-30 02:11:45 status installed libapt-pkg6.0t64:amd64 2.7.14build2
2025-07-30 02:11:45 configure libgnutls30t64:amd64 3.8.3-1.1ubuntu3 <none>
2025-07-30 02:11:45 status unpacked libgnutls30t64:amd64 3.8.3-1.1ubuntu3
2025-07-30 02:11:45 status half-configured libgnutls30t64:amd64 3.8.3-1.1ubuntu3
2025-07-30 02:11:45 status installed libgnutls30t64:amd64 3.8.3-1.1ubuntu3
2025-07-30 02:11:45 configure apt:amd64 2.7.14build2 <none>
2025-07-30 02:11:45 status unpacked apt:amd64 2.7.14build2
2025-07-30 02:11:45 status half-configured apt:amd64 2.7.14build2
2025-07-30 02:11:45 status installed apt:amd64 2.7.14build2
2025-07-30 02:11:45 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2025-07-30 02:11:45 status half-configured libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:11:45 status installed libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:11:51 startup archives unpack
2025-07-30 02:11:51 upgrade apt:amd64 2.7.14build2 2.7.14build2
2025-07-30 02:11:51 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:11:51 status half-configured apt:amd64 2.7.14build2
2025-07-30 02:11:51 status unpacked apt:amd64 2.7.14build2
2025-07-30 02:11:51 status half-installed apt:amd64 2.7.14build2
2025-07-30 02:11:51 status unpacked apt:amd64 2.7.14build2
2025-07-30 02:11:51 startup packages configure
2025-07-30 02:11:51 configure apt:amd64 2.7.14build2 <none>
2025-07-30 02:11:51 status unpacked apt:amd64 2.7.14build2
2025-07-30 02:11:51 status half-configured apt:amd64 2.7.14build2
2025-07-30 02:11:52 status installed apt:amd64 2.7.14build2
2025-07-30 02:11:52 startup packages configure
2025-07-30 02:11:52 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2025-07-30 02:11:52 status half-configured libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:11:52 status installed libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:11:56 startup archives unpack
2025-07-30 02:11:56 upgrade base-files:amd64 13ubuntu10 13ubuntu10
2025-07-30 02:11:56 status half-configured base-files:amd64 13ubuntu10
2025-07-30 02:11:56 status unpacked base-files:amd64 13ubuntu10
2025-07-30 02:11:56 status half-installed base-files:amd64 13ubuntu10
2025-07-30 02:11:56 status unpacked base-files:amd64 13ubuntu10
2025-07-30 02:11:56 startup packages configure
2025-07-30 02:11:56 configure base-files:amd64 13ubuntu10 <none>
2025-07-30 02:11:56 status unpacked base-files:amd64 13ubuntu10
2025-07-30 02:11:56 status half-configured base-files:amd64 13ubuntu10
2025-07-30 02:11:56 status installed base-files:amd64 13ubuntu10
2025-07-30 02:11:56 startup packages configure
2025-07-30 02:12:00 startup archives unpack
2025-07-30 02:12:00 upgrade base-passwd:amd64 3.6.3build1 3.6.3build1
2025-07-30 02:12:00 status half-configured base-passwd:amd64 3.6.3build1
2025-07-30 02:12:00 status unpacked base-passwd:amd64 3.6.3build1
2025-07-30 02:12:00 status half-installed base-passwd:amd64 3.6.3build1
2025-07-30 02:12:00 status unpacked base-passwd:amd64 3.6.3build1
2025-07-30 02:12:00 startup packages configure
2025-07-30 02:12:00 configure base-passwd:amd64 3.6.3build1 <none>
2025-07-30 02:12:00 status unpacked base-passwd:amd64 3.6.3build1
2025-07-30 02:12:00 status half-configured base-passwd:amd64 3.6.3build1
2025-07-30 02:12:00 status installed base-passwd:amd64 3.6.3build1
2025-07-30 02:12:01 startup packages configure
2025-07-30 02:12:06 startup archives unpack
2025-07-30 02:12:06 upgrade bash:amd64 5.2.21-2ubuntu4 5.2.21-2ubuntu4
2025-07-30 02:12:06 status half-configured bash:amd64 5.2.21-2ubuntu4
2025-07-30 02:12:06 status unpacked bash:amd64 5.2.21-2ubuntu4
2025-07-30 02:12:06 status half-installed bash:amd64 5.2.21-2ubuntu4
2025-07-30 02:12:06 status triggers-pending debianutils:amd64 5.17build1
2025-07-30 02:12:06 status unpacked bash:amd64 5.2.21-2ubuntu4
2025-07-30 02:12:06 startup packages configure
2025-07-30 02:12:06 configure bash:amd64 5.2.21-2ubuntu4 <none>
2025-07-30 02:12:06 status unpacked bash:amd64 5.2.21-2ubuntu4
2025-07-30 02:12:07 status half-configured bash:amd64 5.2.21-2ubuntu4
2025-07-30 02:12:07 status installed bash:amd64 5.2.21-2ubuntu4
2025-07-30 02:12:07 startup packages configure
2025-07-30 02:12:07 trigproc debianutils:amd64 5.17build1 <none>
2025-07-30 02:12:07 status half-configured debianutils:amd64 5.17build1
2025-07-30 02:12:07 status installed debianutils:amd64 5.17build1
2025-07-30 02:12:11 startup archives unpack
2025-07-30 02:12:11 upgrade bsdutils:amd64 1:2.39.3-9ubuntu6 1:2.39.3-9ubuntu6
2025-07-30 02:12:11 status half-configured bsdutils:amd64 1:2.39.3-9ubuntu6
2025-07-30 02:12:11 status unpacked bsdutils:amd64 1:2.39.3-9ubuntu6
2025-07-30 02:12:11 status half-installed bsdutils:amd64 1:2.39.3-9ubuntu6
2025-07-30 02:12:11 status unpacked bsdutils:amd64 1:2.39.3-9ubuntu6
2025-07-30 02:12:11 startup packages configure
2025-07-30 02:12:11 configure bsdutils:amd64 1:2.39.3-9ubuntu6 <none>
2025-07-30 02:12:11 status unpacked bsdutils:amd64 1:2.39.3-9ubuntu6
2025-07-30 02:12:11 status half-configured bsdutils:amd64 1:2.39.3-9ubuntu6
2025-07-30 02:12:11 status installed bsdutils:amd64 1:2.39.3-9ubuntu6
2025-07-30 02:12:11 startup packages configure
2025-07-30 02:12:17 startup archives unpack
2025-07-30 02:12:17 upgrade coreutils:amd64 9.4-3ubuntu6 9.4-3ubuntu6
2025-07-30 02:12:17 status half-configured coreutils:amd64 9.4-3ubuntu6
2025-07-30 02:12:17 status unpacked coreutils:amd64 9.4-3ubuntu6
2025-07-30 02:12:17 status half-installed coreutils:amd64 9.4-3ubuntu6
2025-07-30 02:12:17 status unpacked coreutils:amd64 9.4-3ubuntu6
2025-07-30 02:12:18 startup packages configure
2025-07-30 02:12:18 configure coreutils:amd64 9.4-3ubuntu6 <none>
2025-07-30 02:12:18 status unpacked coreutils:amd64 9.4-3ubuntu6
2025-07-30 02:12:18 status half-configured coreutils:amd64 9.4-3ubuntu6
2025-07-30 02:12:18 status installed coreutils:amd64 9.4-3ubuntu6
2025-07-30 02:12:18 startup packages configure
2025-07-30 02:12:21 startup archives unpack
2025-07-30 02:12:21 upgrade dash:amd64 0.5.12-6ubuntu5 0.5.12-6ubuntu5
2025-07-30 02:12:21 status half-configured dash:amd64 0.5.12-6ubuntu5
2025-07-30 02:12:21 status unpacked dash:amd64 0.5.12-6ubuntu5
2025-07-30 02:12:21 status half-installed dash:amd64 0.5.12-6ubuntu5
2025-07-30 02:12:21 status triggers-pending debianutils:amd64 5.17build1
2025-07-30 02:12:22 status unpacked dash:amd64 0.5.12-6ubuntu5
2025-07-30 02:12:22 startup packages configure
2025-07-30 02:12:22 configure dash:amd64 0.5.12-6ubuntu5 <none>
2025-07-30 02:12:22 status unpacked dash:amd64 0.5.12-6ubuntu5
2025-07-30 02:12:22 status half-configured dash:amd64 0.5.12-6ubuntu5
2025-07-30 02:12:22 status installed dash:amd64 0.5.12-6ubuntu5
2025-07-30 02:12:22 startup packages configure
2025-07-30 02:12:22 trigproc debianutils:amd64 5.17build1 <none>
2025-07-30 02:12:22 status half-configured debianutils:amd64 5.17build1
2025-07-30 02:12:22 status installed debianutils:amd64 5.17build1
2025-07-30 02:12:26 startup archives unpack
2025-07-30 02:12:26 upgrade debconf:all 1.5.86ubuntu1 1.5.86ubuntu1
2025-07-30 02:12:26 status half-configured debconf:all 1.5.86ubuntu1
2025-07-30 02:12:26 status unpacked debconf:all 1.5.86ubuntu1
2025-07-30 02:12:26 status half-installed debconf:all 1.5.86ubuntu1
2025-07-30 02:12:26 status unpacked debconf:all 1.5.86ubuntu1
2025-07-30 02:12:26 startup packages configure
2025-07-30 02:12:26 configure debconf:all 1.5.86ubuntu1 <none>
2025-07-30 02:12:26 status unpacked debconf:all 1.5.86ubuntu1
2025-07-30 02:12:26 status half-configured debconf:all 1.5.86ubuntu1
2025-07-30 02:12:26 status installed debconf:all 1.5.86ubuntu1
2025-07-30 02:12:27 startup packages configure
2025-07-30 02:12:30 startup archives unpack
2025-07-30 02:12:30 upgrade debianutils:amd64 5.17build1 5.17build1
2025-07-30 02:12:30 status half-configured debianutils:amd64 5.17build1
2025-07-30 02:12:30 status unpacked debianutils:amd64 5.17build1
2025-07-30 02:12:30 status half-installed debianutils:amd64 5.17build1
2025-07-30 02:12:30 status unpacked debianutils:amd64 5.17build1
2025-07-30 02:12:30 startup packages configure
2025-07-30 02:12:30 configure debianutils:amd64 5.17build1 <none>
2025-07-30 02:12:30 status unpacked debianutils:amd64 5.17build1
2025-07-30 02:12:30 status half-configured debianutils:amd64 5.17build1
2025-07-30 02:12:30 status installed debianutils:amd64 5.17build1
2025-07-30 02:12:31 startup packages configure
2025-07-30 02:12:35 startup archives unpack
2025-07-30 02:12:35 upgrade diffutils:amd64 1:3.10-1build1 1:3.10-1build1
2025-07-30 02:12:35 status half-configured diffutils:amd64 1:3.10-1build1
2025-07-30 02:12:35 status unpacked diffutils:amd64 1:3.10-1build1
2025-07-30 02:12:35 status half-installed diffutils:amd64 1:3.10-1build1
2025-07-30 02:12:35 status unpacked diffutils:amd64 1:3.10-1build1
2025-07-30 02:12:35 startup packages configure
2025-07-30 02:12:35 configure diffutils:amd64 1:3.10-1build1 <none>
2025-07-30 02:12:35 status unpacked diffutils:amd64 1:3.10-1build1
2025-07-30 02:12:35 status half-configured diffutils:amd64 1:3.10-1build1
2025-07-30 02:12:35 status installed diffutils:amd64 1:3.10-1build1
2025-07-30 02:12:35 startup packages configure
2025-07-30 02:12:40 startup archives unpack
2025-07-30 02:12:40 upgrade dpkg:amd64 1.22.6ubuntu6 1.22.6ubuntu6
2025-07-30 02:12:40 status half-configured dpkg:amd64 1.22.6ubuntu6
2025-07-30 02:12:40 status unpacked dpkg:amd64 1.22.6ubuntu6
2025-07-30 02:12:40 status half-installed dpkg:amd64 1.22.6ubuntu6
2025-07-30 02:12:40 status unpacked dpkg:amd64 1.22.6ubuntu6
2025-07-30 02:12:41 startup packages configure
2025-07-30 02:12:41 configure dpkg:amd64 1.22.6ubuntu6 <none>
2025-07-30 02:12:41 status unpacked dpkg:amd64 1.22.6ubuntu6
2025-07-30 02:12:41 status half-configured dpkg:amd64 1.22.6ubuntu6
2025-07-30 02:12:41 status installed dpkg:amd64 1.22.6ubuntu6
2025-07-30 02:12:41 startup packages configure
2025-07-30 02:12:46 startup archives unpack
2025-07-30 02:12:46 upgrade e2fsprogs:amd64 1.47.0-2.4~exp1ubuntu4 1.47.0-2.4~exp1ubuntu4
2025-07-30 02:12:46 status half-configured e2fsprogs:amd64 1.47.0-2.4~exp1ubuntu4
2025-07-30 02:12:46 status unpacked e2fsprogs:amd64 1.47.0-2.4~exp1ubuntu4
2025-07-30 02:12:46 status half-installed e2fsprogs:amd64 1.47.0-2.4~exp1ubuntu4
2025-07-30 02:12:46 status unpacked e2fsprogs:amd64 1.47.0-2.4~exp1ubuntu4
2025-07-30 02:12:46 startup packages configure
2025-07-30 02:12:46 configure e2fsprogs:amd64 1.47.0-2.4~exp1ubuntu4 <none>
2025-07-30 02:12:46 status unpacked e2fsprogs:amd64 1.47.0-2.4~exp1ubuntu4
2025-07-30 02:12:46 status half-configured e2fsprogs:amd64 1.47.0-2.4~exp1ubuntu4
2025-07-30 02:12:46 status installed e2fsprogs:amd64 1.47.0-2.4~exp1ubuntu4
2025-07-30 02:12:50 startup archives unpack
2025-07-30 02:12:50 upgrade findutils:amd64 4.9.0-5build1 4.9.0-5build1
2025-07-30 02:12:50 status half-configured findutils:amd64 4.9.0-5build1
2025-07-30 02:12:50 status unpacked findutils:amd64 4.9.0-5build1
2025-07-30 02:12:50 status half-installed findutils:amd64 4.9.0-5build1
2025-07-30 02:12:50 status unpacked findutils:amd64 4.9.0-5build1
2025-07-30 02:12:50 startup packages configure
2025-07-30 02:12:50 configure findutils:amd64 4.9.0-5build1 <none>
2025-07-30 02:12:50 status unpacked findutils:amd64 4.9.0-5build1
2025-07-30 02:12:50 status half-configured findutils:amd64 4.9.0-5build1
2025-07-30 02:12:50 status installed findutils:amd64 4.9.0-5build1
2025-07-30 02:12:51 startup packages configure
2025-07-30 02:12:54 startup archives unpack
2025-07-30 02:12:54 upgrade gcc-14-base:amd64 14-20240412-0ubuntu1 14-20240412-0ubuntu1
2025-07-30 02:12:54 status half-configured gcc-14-base:amd64 14-20240412-0ubuntu1
2025-07-30 02:12:54 status unpacked gcc-14-base:amd64 14-20240412-0ubuntu1
2025-07-30 02:12:54 status half-installed gcc-14-base:amd64 14-20240412-0ubuntu1
2025-07-30 02:12:54 status unpacked gcc-14-base:amd64 14-20240412-0ubuntu1
2025-07-30 02:12:55 startup packages configure
2025-07-30 02:12:55 configure gcc-14-base:amd64 14-20240412-0ubuntu1 <none>
2025-07-30 02:12:55 status unpacked gcc-14-base:amd64 14-20240412-0ubuntu1
2025-07-30 02:12:55 status half-configured gcc-14-base:amd64 14-20240412-0ubuntu1
2025-07-30 02:12:55 status installed gcc-14-base:amd64 14-20240412-0ubuntu1
2025-07-30 02:12:55 startup packages configure
2025-07-30 02:12:59 startup archives unpack
2025-07-30 02:12:59 upgrade gpgv:amd64 2.4.4-2ubuntu17 2.4.4-2ubuntu17
2025-07-30 02:12:59 status half-configured gpgv:amd64 2.4.4-2ubuntu17
2025-07-30 02:12:59 status unpacked gpgv:amd64 2.4.4-2ubuntu17
2025-07-30 02:12:59 status half-installed gpgv:amd64 2.4.4-2ubuntu17
2025-07-30 02:12:59 status unpacked gpgv:amd64 2.4.4-2ubuntu17
2025-07-30 02:12:59 startup packages configure
2025-07-30 02:12:59 configure gpgv:amd64 2.4.4-2ubuntu17 <none>
2025-07-30 02:12:59 status unpacked gpgv:amd64 2.4.4-2ubuntu17
2025-07-30 02:12:59 status half-configured gpgv:amd64 2.4.4-2ubuntu17
2025-07-30 02:12:59 status installed gpgv:amd64 2.4.4-2ubuntu17
2025-07-30 02:12:59 startup packages configure
2025-07-30 02:13:03 startup archives unpack
2025-07-30 02:13:03 upgrade grep:amd64 3.11-4build1 3.11-4build1
2025-07-30 02:13:03 status half-configured grep:amd64 3.11-4build1
2025-07-30 02:13:03 status unpacked grep:amd64 3.11-4build1
2025-07-30 02:13:03 status half-installed grep:amd64 3.11-4build1
2025-07-30 02:13:03 status unpacked grep:amd64 3.11-4build1
2025-07-30 02:13:03 startup packages configure
2025-07-30 02:13:03 configure grep:amd64 3.11-4build1 <none>
2025-07-30 02:13:03 status unpacked grep:amd64 3.11-4build1
2025-07-30 02:13:03 status half-configured grep:amd64 3.11-4build1
2025-07-30 02:13:03 status installed grep:amd64 3.11-4build1
2025-07-30 02:13:04 startup packages configure
2025-07-30 02:13:07 startup archives unpack
2025-07-30 02:13:07 upgrade gzip:amd64 1.12-1ubuntu3 1.12-1ubuntu3
2025-07-30 02:13:07 status half-configured gzip:amd64 1.12-1ubuntu3
2025-07-30 02:13:07 status unpacked gzip:amd64 1.12-1ubuntu3
2025-07-30 02:13:07 status half-installed gzip:amd64 1.12-1ubuntu3
2025-07-30 02:13:08 status unpacked gzip:amd64 1.12-1ubuntu3
2025-07-30 02:13:08 startup packages configure
2025-07-30 02:13:08 configure gzip:amd64 1.12-1ubuntu3 <none>
2025-07-30 02:13:08 status unpacked gzip:amd64 1.12-1ubuntu3
2025-07-30 02:13:08 status half-configured gzip:amd64 1.12-1ubuntu3
2025-07-30 02:13:08 status installed gzip:amd64 1.12-1ubuntu3
2025-07-30 02:13:08 startup packages configure
2025-07-30 02:13:12 startup archives unpack
2025-07-30 02:13:12 upgrade hostname:amd64 3.23+nmu2ubuntu2 3.23+nmu2ubuntu2
2025-07-30 02:13:12 status half-configured hostname:amd64 3.23+nmu2ubuntu2
2025-07-30 02:13:12 status unpacked hostname:amd64 3.23+nmu2ubuntu2
2025-07-30 02:13:12 status half-installed hostname:amd64 3.23+nmu2ubuntu2
2025-07-30 02:13:12 status unpacked hostname:amd64 3.23+nmu2ubuntu2
2025-07-30 02:13:12 startup packages configure
2025-07-30 02:13:12 configure hostname:amd64 3.23+nmu2ubuntu2 <none>
2025-07-30 02:13:12 status unpacked hostname:amd64 3.23+nmu2ubuntu2
2025-07-30 02:13:12 status half-configured hostname:amd64 3.23+nmu2ubuntu2
2025-07-30 02:13:12 status installed hostname:amd64 3.23+nmu2ubuntu2
2025-07-30 02:13:13 startup packages configure
2025-07-30 02:13:16 startup archives unpack
2025-07-30 02:13:16 upgrade init-system-helpers:all 1.66ubuntu1 1.66ubuntu1
2025-07-30 02:13:16 status half-configured init-system-helpers:all 1.66ubuntu1
2025-07-30 02:13:16 status unpacked init-system-helpers:all 1.66ubuntu1
2025-07-30 02:13:16 status half-installed init-system-helpers:all 1.66ubuntu1
2025-07-30 02:13:16 status unpacked init-system-helpers:all 1.66ubuntu1
2025-07-30 02:13:16 startup packages configure
2025-07-30 02:13:16 configure init-system-helpers:all 1.66ubuntu1 <none>
2025-07-30 02:13:16 status unpacked init-system-helpers:all 1.66ubuntu1
2025-07-30 02:13:16 status half-configured init-system-helpers:all 1.66ubuntu1
2025-07-30 02:13:16 status installed init-system-helpers:all 1.66ubuntu1
2025-07-30 02:13:17 startup packages configure
2025-07-30 02:13:20 startup archives unpack
2025-07-30 02:13:20 upgrade libacl1:amd64 2.3.2-1build1 2.3.2-1build1
2025-07-30 02:13:20 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:13:20 status half-configured libacl1:amd64 2.3.2-1build1
2025-07-30 02:13:20 status unpacked libacl1:amd64 2.3.2-1build1
2025-07-30 02:13:20 status half-installed libacl1:amd64 2.3.2-1build1
2025-07-30 02:13:20 status unpacked libacl1:amd64 2.3.2-1build1
2025-07-30 02:13:21 startup packages configure
2025-07-30 02:13:21 configure libacl1:amd64 2.3.2-1build1 <none>
2025-07-30 02:13:21 status unpacked libacl1:amd64 2.3.2-1build1
2025-07-30 02:13:21 status half-configured libacl1:amd64 2.3.2-1build1
2025-07-30 02:13:21 status installed libacl1:amd64 2.3.2-1build1
2025-07-30 02:13:21 startup packages configure
2025-07-30 02:13:21 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2025-07-30 02:13:21 status half-configured libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:13:21 status installed libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:13:26 startup archives unpack
2025-07-30 02:13:26 upgrade libapt-pkg6.0t64:amd64 2.7.14build2 2.7.14build2
2025-07-30 02:13:26 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:13:26 status half-configured libapt-pkg6.0t64:amd64 2.7.14build2
2025-07-30 02:13:26 status unpacked libapt-pkg6.0t64:amd64 2.7.14build2
2025-07-30 02:13:26 status half-installed libapt-pkg6.0t64:amd64 2.7.14build2
2025-07-30 02:13:26 status unpacked libapt-pkg6.0t64:amd64 2.7.14build2
2025-07-30 02:13:26 startup packages configure
2025-07-30 02:13:26 configure libapt-pkg6.0t64:amd64 2.7.14build2 <none>
2025-07-30 02:13:26 status unpacked libapt-pkg6.0t64:amd64 2.7.14build2
2025-07-30 02:13:26 status half-configured libapt-pkg6.0t64:amd64 2.7.14build2
2025-07-30 02:13:26 status installed libapt-pkg6.0t64:amd64 2.7.14build2
2025-07-30 02:13:27 startup packages configure
2025-07-30 02:13:27 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2025-07-30 02:13:27 status half-configured libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:13:27 status installed libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:13:30 startup archives unpack
2025-07-30 02:13:30 upgrade libassuan0:amd64 2.5.6-1build1 2.5.6-1build1
2025-07-30 02:13:30 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:13:30 status half-configured libassuan0:amd64 2.5.6-1build1
2025-07-30 02:13:30 status unpacked libassuan0:amd64 2.5.6-1build1
2025-07-30 02:13:30 status half-installed libassuan0:amd64 2.5.6-1build1
2025-07-30 02:13:30 status unpacked libassuan0:amd64 2.5.6-1build1
2025-07-30 02:13:31 startup packages configure
2025-07-30 02:13:31 configure libassuan0:amd64 2.5.6-1build1 <none>
2025-07-30 02:13:31 status unpacked libassuan0:amd64 2.5.6-1build1
2025-07-30 02:13:31 status half-configured libassuan0:amd64 2.5.6-1build1
2025-07-30 02:13:31 status installed libassuan0:amd64 2.5.6-1build1
2025-07-30 02:13:31 startup packages configure
2025-07-30 02:13:31 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2025-07-30 02:13:31 status half-configured libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:13:31 status installed libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:13:35 startup archives unpack
2025-07-30 02:13:35 upgrade libattr1:amd64 1:2.5.2-1build1 1:2.5.2-1build1
2025-07-30 02:13:35 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:13:35 status half-configured libattr1:amd64 1:2.5.2-1build1
2025-07-30 02:13:35 status unpacked libattr1:amd64 1:2.5.2-1build1
2025-07-30 02:13:35 status half-installed libattr1:amd64 1:2.5.2-1build1
2025-07-30 02:13:35 status unpacked libattr1:amd64 1:2.5.2-1build1
2025-07-30 02:13:35 startup packages configure
2025-07-30 02:13:35 configure libattr1:amd64 1:2.5.2-1build1 <none>
2025-07-30 02:13:35 status unpacked libattr1:amd64 1:2.5.2-1build1
2025-07-30 02:13:35 status half-configured libattr1:amd64 1:2.5.2-1build1
2025-07-30 02:13:35 status installed libattr1:amd64 1:2.5.2-1build1
2025-07-30 02:13:35 startup packages configure
2025-07-30 02:13:35 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2025-07-30 02:13:35 status half-configured libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:13:35 status installed libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:13:40 startup archives unpack
2025-07-30 02:13:40 upgrade libaudit-common:all 1:3.1.2-2.1build1 1:3.1.2-2.1build1
2025-07-30 02:13:40 status half-configured libaudit-common:all 1:3.1.2-2.1build1
2025-07-30 02:13:40 status unpacked libaudit-common:all 1:3.1.2-2.1build1
2025-07-30 02:13:40 status half-installed libaudit-common:all 1:3.1.2-2.1build1
2025-07-30 02:13:40 status unpacked libaudit-common:all 1:3.1.2-2.1build1
2025-07-30 02:13:40 startup packages configure
2025-07-30 02:13:40 configure libaudit-common:all 1:3.1.2-2.1build1 <none>
2025-07-30 02:13:40 status unpacked libaudit-common:all 1:3.1.2-2.1build1
2025-07-30 02:13:40 status half-configured libaudit-common:all 1:3.1.2-2.1build1
2025-07-30 02:13:40 status installed libaudit-common:all 1:3.1.2-2.1build1
2025-07-30 02:13:40 startup packages configure
2025-07-30 02:13:44 startup archives unpack
2025-07-30 02:13:44 upgrade libaudit1:amd64 1:3.1.2-2.1build1 1:3.1.2-2.1build1
2025-07-30 02:13:44 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:13:44 status half-configured libaudit1:amd64 1:3.1.2-2.1build1
2025-07-30 02:13:44 status unpacked libaudit1:amd64 1:3.1.2-2.1build1
2025-07-30 02:13:44 status half-installed libaudit1:amd64 1:3.1.2-2.1build1
2025-07-30 02:13:44 status unpacked libaudit1:amd64 1:3.1.2-2.1build1
2025-07-30 02:13:44 startup packages configure
2025-07-30 02:13:44 configure libaudit1:amd64 1:3.1.2-2.1build1 <none>
2025-07-30 02:13:44 status unpacked libaudit1:amd64 1:3.1.2-2.1build1
2025-07-30 02:13:44 status half-configured libaudit1:amd64 1:3.1.2-2.1build1
2025-07-30 02:13:44 status installed libaudit1:amd64 1:3.1.2-2.1build1
2025-07-30 02:13:45 startup packages configure
2025-07-30 02:13:45 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2025-07-30 02:13:45 status half-configured libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:13:45 status installed libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:13:49 startup archives unpack
2025-07-30 02:13:49 upgrade libblkid1:amd64 2.39.3-9ubuntu6 2.39.3-9ubuntu6
2025-07-30 02:13:49 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:13:49 status half-configured libblkid1:amd64 2.39.3-9ubuntu6
2025-07-30 02:13:49 status unpacked libblkid1:amd64 2.39.3-9ubuntu6
2025-07-30 02:13:49 status half-installed libblkid1:amd64 2.39.3-9ubuntu6
2025-07-30 02:13:49 status unpacked libblkid1:amd64 2.39.3-9ubuntu6
2025-07-30 02:13:49 startup packages configure
2025-07-30 02:13:49 configure libblkid1:amd64 2.39.3-9ubuntu6 <none>
2025-07-30 02:13:49 status unpacked libblkid1:amd64 2.39.3-9ubuntu6
2025-07-30 02:13:49 status half-configured libblkid1:amd64 2.39.3-9ubuntu6
2025-07-30 02:13:49 status installed libblkid1:amd64 2.39.3-9ubuntu6
2025-07-30 02:13:49 startup packages configure
2025-07-30 02:13:49 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2025-07-30 02:13:49 status half-configured libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:13:49 status installed libc-bin:amd64 2.39-0ubuntu8
2025-07-30 02:13:53 startup archives unpack
2025-07-30 02:13:53 upgrade libbz2-1.0:amd64 1.0.8-5.1 1.0.8-5.1
